text,font_size,bold,alignment,x,y,casing,page,label
Days,10.0,1,left,368.4700012207031,301.4761962890625,title,8,Body
Baseline: Foundation,10.0,0,centered,212.2100067138672,319.59619140625,title,8,Body
3,10.0,0,left,377.5899963378906,319.59619140625,lower,8,Body
Extension: Agile Tester,10.0,0,centered,212.2100067138672,337.59619140625,title,8,Body
2,10.0,0,left,377.5899963378906,337.59619140625,lower,8,Body
The following figure shows the structure of the Agile Tester Extension and its relationship to the,10.0,0,centered,70.94400024414062,367.1162109375,lower,8,Body
Foundation Level.,10.0,0,left,70.94400024414062,378.6399230957031,title,8,Body
Version 2014,10.0,0,left,76.58399963378906,718.6875610351562,title,8,Body
Page 8 of 12,10.0,0,centered,270.16656494140625,718.6875610351562,lower,8,Body
"May 31, 2014",10.0,0,left,471.5776977539063,718.6875610351562,title,8,Body
© International Software Testing Qualifications Board,6.0,0,left,76.58399963378906,736.8900146484375,title,8,Body
Qualifications Board,10.0,0,left,430.75,61.66619110107422,title,9,Body
International,10.0,0,left,447.9100036621094,38.62621307373047,title,9,Body
Overview,12.0,0,left,74.42400360107422,41.58000183105469,title,9,Body
Software Testing,10.0,0,left,437.9500122070313,50.14617156982422,title,9,Body
Foundation Level Extension – Agile Tester,10.0,0,left,74.42400360107422,58.42620086669922,title,9,Body
2.6 Keeping It Current,14.0,0,left,70.94400024414062,133.95376586914062,title,9,H2
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,10.0,0,centered,70.94400024414062,157.44622802734375,lower,9,Body
"access to relevant and current information, the ISTQB working groups have created links on the",10.0,0,centered,70.94400024414062,168.969970703125,lower,9,Body
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",10.0,0,centered,70.94400024414062,180.49371337890625,lower,9,Body
in the industry. This information is not examinable under this syllabus.,10.0,0,left,70.94400024414062,192.0174560546875,lower,9,Body
Version 2014,10.0,0,left,76.58135986328125,718.7022705078125,title,9,Body
Page 9 of 12,10.0,0,centered,270.1639404296875,718.7022705078125,lower,9,Body
"May 31, 2014",10.0,0,left,471.5750732421875,718.7022705078125,title,9,Body
© International Software Testing Qualifications Board,6.0,0,left,76.58399963378906,736.8900146484375,title,9,Body
Qualifications Board,10.0,0,left,430.75,61.66619110107422,title,10,Body
International,10.0,0,left,447.9100036621094,38.62621307373047,title,10,Body
Overview,12.0,0,left,74.42400360107422,41.58000183105469,title,10,Body
Software Testing,10.0,0,left,437.9500122070313,50.14617156982422,title,10,Body
Foundation Level Extension – Agile Tester,10.0,0,left,74.42400360107422,58.42620086669922,title,10,Body
3. Overview of the Foundation Level Extension – Agile Tester,16.0,0,left,70.94400024414062,119.85618591308594,lower,10,Body
Syllabus,16.0,1,left,106.93380737304688,138.33787536621094,title,10,Body
3.1 Business Outcomes,14.0,0,left,70.94400024414062,187.95376586914065,title,10,H2
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,10.0,0,centered,70.94400024414062,211.44622802734372,lower,10,Body
Extension – Agile Tester certification.,10.0,0,left,70.94400024414062,222.969970703125,lower,10,Body
An Agile Tester can…,10.0,0,left,70.93403625488281,245.91778564453125,lower,10,Body
AFM1,10.0,0,left,107.77999877929688,268.9561767578125,upper,10,Body
Collaborate in a cross-functional Agile team being familiar with principles and basic,10.0,0,centered,145.33999633789062,268.9561767578125,lower,10,Body
practices of Agile software development.,10.0,0,left,145.33999633789062,280.4761962890625,lower,10,Body
AFM2,10.0,0,left,107.77999877929688,303.5162048339844,upper,10,Body
Adapt existing testing experience and knowledge to Agile values and principles.,10.0,0,centered,145.33999633789062,303.5162048339844,lower,10,Body
AFM3,10.0,0,left,107.77999877929688,328.4761962890625,upper,10,Body
Support the Agile team in planning test-related activities.,10.0,0,centered,145.33999633789062,328.4761962890625,lower,10,Body
AFM4,10.0,0,left,107.77999877929688,353.55621337890625,upper,10,Body
Apply relevant methods and techniques for testing in an Agile project.,10.0,0,centered,145.33999633789062,353.55621337890625,lower,10,Body
AFM5,10.0,0,left,107.77999877929688,378.6361999511719,upper,10,Body
Assist the Agile team in test automation activities.,10.0,0,centered,145.33999633789062,378.6361999511719,lower,10,Body
AFM6,10.0,0,left,107.77999877929688,403.7362060546875,upper,10,Body
"Assist business stakeholders in defining understandable and testable user stories,",10.0,0,centered,145.33999633789062,403.7362060546875,lower,10,Body
"scenarios, requirements and acceptance criteria as appropriate.",10.0,0,centered,145.33999633789062,415.1361999511719,lower,10,Body
AFM7,10.0,0,left,107.77999877929688,438.17620849609375,upper,10,Body
Work and share information with other team members using effective communication,10.0,0,centered,145.33999633789062,438.17620849609375,lower,10,Body
styles and channels.,10.0,0,left,145.33999633789062,449.6961975097656,lower,10,Body
"In general, a Certified Tester Foundation Level – Agile Tester is expected to have acquired the necessary",10.0,0,left,70.94400024414062,484.856201171875,lower,10,Body
skills to working effectively within an Agile team and environment.,10.0,0,left,70.9439697265625,496.3799133300781,lower,10,Body
3.2 Content,14.0,0,left,70.94400024414062,533.0038452148438,title,10,H2
Chapter 1: Agile Software Development,10.0,0,left,70.94400024414062,556.5261840820312,title,10,Body
,10.0,0,left,88.94171905517578,567.77099609375,lower,10,Body
The tester should remember the basic concept of Agile software development based on the Agile,10.0,0,centered,106.3418426513672,568.7670288085938,lower,10,Body
Manifesto.,10.0,0,left,106.93944549560548,580.1712646484375,title,10,Body
,10.0,0,left,88.94172668457031,591.4160766601562,lower,10,Body
The tester should understand the advantages of the whole-team approach and the benefits of,10.0,0,centered,106.3418426513672,592.412109375,lower,10,Body
early and frequent feedback.,10.0,0,left,106.93944549560548,603.8162841796875,lower,10,Body
,10.0,0,left,88.94172668457031,615.0610961914062,lower,10,Body
The tester should recall Agile software development approaches.,10.0,0,left,106.3418426513672,616.05712890625,lower,10,Body
,10.0,0,left,88.94172668457031,627.3019409179688,lower,10,Body
The tester should be able to write testable user stories in collaboration with developers and,10.0,0,centered,106.3418426513672,628.2979736328125,lower,10,Body
business representatives.,10.0,0,left,106.93944549560548,639.7022094726562,lower,10,Body
,10.0,0,left,88.94172668457031,650.947021484375,lower,10,Body
The tester should understand how retrospectives can be used as a mechanism for process,10.0,0,centered,106.3418426513672,651.9430541992188,lower,10,Body
improvement in Agile projects.,10.0,0,left,106.93944549560548,663.3472290039062,lower,10,Body
,10.0,0,left,88.94172668457031,674.592041015625,lower,10,Body
The tester should understand the use and purpose of continuous integration.,10.0,0,centered,106.3418426513672,675.5880737304688,lower,10,Body
,10.0,0,left,88.94172668457031,686.8328857421875,lower,10,Body
"The tester should know the differences between iteration and release planning, and how a tester",10.0,0,centered,106.3418426513672,687.8289184570312,lower,10,Body
adds value in each of these activities.,10.0,0,left,106.93944549560548,699.2330932617188,lower,10,Body
Version 2014,10.0,0,left,76.58135986328125,718.7149047851562,title,10,Body
Page 10 of 12,10.0,0,centered,267.64404296875,718.7149047851562,lower,10,Body
"May 31, 2014",10.0,0,left,471.5750732421875,718.7149047851562,title,10,Body
© International Software Testing Qualifications Board,6.0,0,left,76.58399963378906,736.8900146484375,title,10,Body
International,10.0,0,left,447.9100036621094,38.62621307373047,title,11,Body
Overview,12.0,0,left,74.42400360107422,41.58000183105469,title,11,Body
Software Testing,10.0,0,left,437.9500122070313,50.14617156982422,title,11,Body
Foundation Level Extension – Agile Tester,10.0,0,left,74.42400360107422,58.42620086669922,title,11,Body
Qualifications,10.0,0,left,430.75,61.66619110107422,title,11,Body
Board,10.0,0,left,493.54779052734375,61.66619110107422,title,11,Body
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",10.0,0,left,70.94400024414062,108.84618377685548,lower,11,Body
,10.0,0,left,88.94171905517578,120.09103393554688,lower,11,Body
The tester should be able to describe the differences between testing activities in Agile projects,10.0,0,centered,106.3418426513672,121.08702850341795,lower,11,Body
and non-Agile projects.,10.0,0,left,106.93944549560548,132.61077880859375,lower,11,Body
,10.0,0,left,88.94172668457031,143.73611450195312,lower,11,Body
The tester should be able to describe how development and testing activities are integrated in,10.0,0,centered,106.3418426513672,144.73211669921875,lower,11,Body
Agile projects.,10.0,0,left,106.93944549560548,156.255859375,lower,11,Body
,10.0,0,left,88.94172668457031,167.50070190429688,lower,11,Body
The tester should be able to describe the role of independent testing in Agile projects.,10.0,0,centered,106.3418426513672,168.4967041015625,lower,11,Body
,10.0,0,left,88.94172668457031,179.62203979492188,lower,11,Body
The tester should be able to describe the tools and techniques used to communicate the status of,10.0,0,centered,106.3418426513672,180.6180419921875,lower,11,Body
"testing in an Agile project, including test progress and product quality.",10.0,0,centered,106.93944549560548,192.14178466796875,lower,11,Body
,10.0,0,left,88.94172668457031,203.26712036132807,lower,11,Body
The tester should be able to describe the process of evolving tests across multiple iterations and,10.0,0,centered,106.3418426513672,204.26312255859372,lower,11,Body
explain why test automation is important to manage regression risk in Agile projects.,10.0,0,centered,106.93944549560548,215.786865234375,lower,11,Body
,10.0,0,left,88.94172668457031,227.06155395507807,lower,11,Body
"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",10.0,0,centered,106.3418426513672,228.05755615234372,lower,11,Body
,10.0,0,left,88.94172668457031,239.18289184570312,lower,11,Body
The tester should be able to understand the role of a tester within an Agile team.,10.0,0,centered,106.3418426513672,240.17889404296875,lower,11,Body
"Chapter 3: Agile Testing Methods, Techniques, and Tools",10.0,0,left,70.94400024414062,263.09686279296875,lower,11,Body
,10.0,0,left,88.94171905517578,274.3417053222656,lower,11,Body
"The tester should be able to recall the concepts of test-driven development, acceptance test-",10.0,0,centered,106.3418426513672,275.33770751953125,lower,11,Body
"driven development, and behavior-driven development.",10.0,0,left,106.93944549560548,286.8614196777344,lower,11,Body
,10.0,0,left,88.94172668457031,298.10626220703125,lower,11,Body
The tester should be able to recall the concepts of the test pyramid.,10.0,0,centered,106.3418426513672,299.1022644042969,lower,11,Body
,10.0,0,left,88.94172668457031,310.2275695800781,lower,11,Body
The tester should be able to summarize the testing quadrants and their relationships with testing,10.0,0,centered,106.3418426513672,311.2235717773437,lower,11,Body
levels and testing types.,10.0,0,left,106.93944549560548,322.6277770996094,lower,11,Body
,10.0,0,left,88.94172668457031,333.87261962890625,lower,11,Body
"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",10.0,0,centered,106.3418426513672,334.8686218261719,lower,11,Body
,10.0,0,left,88.94172668457031,346.11346435546875,lower,11,Body
The tester should be able to assess quality risks within an Agile project.,10.0,0,centered,106.3418426513672,347.1094665527344,lower,11,Body
,10.0,0,left,88.94172668457031,358.2347717285156,lower,11,Body
The tester should be able to estimate testing effort based on iteration content and quality risks.,10.0,0,centered,106.3418426513672,359.23077392578125,lower,11,Body
,10.0,0,left,88.94172668457031,370.4756164550781,lower,11,Body
The tester should be able to interpret relevant information to support testing activities.,10.0,0,centered,106.3418426513672,371.47161865234375,lower,11,Body
,10.0,0,left,88.94172668457031,382.596923828125,lower,11,Body
The tester should be able to explain to business stakeholders how to define testable acceptance,10.0,0,centered,106.3418426513672,383.5929260253906,lower,11,Body
criteria.,10.0,0,left,106.93944549560548,395.0170593261719,lower,11,Body
,10.0,0,left,88.94172668457031,406.2619018554688,lower,11,Body
"Given a user story, the tester should be able to write acceptance test-driven development test",10.0,0,centered,106.3418426513672,407.2579040527344,lower,11,Body
cases.,10.0,0,left,106.93944549560548,418.7816162109375,lower,11,Body
,10.0,0,left,88.94172668457031,430.0264587402344,lower,11,Body
"For both functional and non-functional behavior, the tester should be able to write test cases using",10.0,0,centered,106.3418426513672,431.0224609375,lower,11,Body
black box test design techniques based on given user stories.,10.0,0,left,106.93944549560548,442.4266662597656,lower,11,Body
